cVeg,cSoil,cLitter,npp,rh,fFire,fLitterSoil,fVegSoil,fVegLitter,fLateral
538.630942621696,1329.126082347008,196.40885444608,41.75533587779999,39.4044169635,nan,nan,nan,nan,nan
537.6563541442559,1329.20446550016,196.42267887206398,40.699402803,38.639523854699995,nan,nan,nan,nan,nan
537.984214499328,1329.122861121536,195.990900441088,42.5473251309,39.2602736808,nan,nan,nan,nan,nan
538.444312870912,1329.01656068096,196.2670030848,42.2169722847,39.1425283305,nan,nan,nan,nan,nan
537.979919532032,1329.111049961472,196.32300543180799,41.769584134199995,39.3663663873,nan,nan,nan,nan,nan
538.320866115584,1328.93267460096,195.936810696704,42.75445343849999,39.901788407699996,nan,nan,nan,nan,nan
538.374116999168,1328.794027687936,196.14553604096,42.172046096399995,39.419485717499995,nan,nan,nan,nan,nan
538.352709271552,1328.775505641472,196.09751964876799,42.5873677806,39.319897821299996,nan,nan,nan,nan,nan
538.582825566208,1328.726784606208,196.2196074496,42.5024344449,39.510501780599995,nan,nan,nan,nan,nan
538.437333549056,1328.656722952192,196.193787314176,42.196735973699994,39.6852085989,nan,nan,nan,nan,nan
538.323584024576,1328.6124311019519,196.186405339136,41.8834636785,39.2677409979,nan,nan,nan,nan,nan
537.916736536576,1328.572702654464,196.100757651456,41.697238336199995,39.098249073,nan,nan,nan,nan,nan
537.929789210624,1328.503043653632,196.086077587456,41.8280090859,39.1611709827,nan,nan,nan,nan,nan
538.1470877122559,1328.432981999616,196.097737752576,42.377024542499996,39.2423292405,nan,nan,nan,nan,nan
538.233490374656,1328.3998302208,196.105136504832,42.2394728535,39.41425898999999,nan,nan,nan,nan,nan
538.1506444820479,1328.356746330112,196.188536045568,42.1480189287,39.319199609399995,nan,nan,nan,nan,nan
538.395591835648,1328.323594551296,196.44428792627198,42.643654704899994,39.0948802992,nan,nan,nan,nan,nan
538.497060438016,1328.4504303042559,196.606540382208,42.2614803348,39.101132648699995,nan,nan,nan,nan,nan
538.10168856576,1328.510022975488,196.37085405183998,41.998309674299996,39.385403509499994,nan,nan,nan,nan,nan
538.482732695552,1328.41190981632,196.29351108608,42.810207828299994,39.5251090047,nan,nan,nan,nan,nan
538.630472859648,1328.346545782784,196.416857178112,41.755505499899996,39.4022868255,nan,nan,nan,nan,nan
537.65591793664,1328.426807984128,196.43091648512,40.6996631532,38.63773690559999,nan,nan,nan,nan,nan
537.983677628416,1328.347082653696,195.99949037567998,42.5472383475,39.2585103999,nan,nan,nan,nan,nan
538.443541118976,1328.242661261312,196.275777568768,42.2170117317,39.140682210899996,nan,nan,nan,nan,nan
537.980355739648,1328.33876115456,196.330823614464,41.7747201336,39.367107990899996,nan,nan,nan,nan,nan
538.324120895488,1328.161862189056,195.944914092032,42.754477106699994,39.900462988499996,nan,nan,nan,nan,nan
538.375123632128,1328.025496977408,196.154713178112,42.1719395895,39.418396980299995,nan,nan,nan,nan,nan
538.353481023488,1328.009122414592,196.106646454272,42.5875295133,39.3182410473,nan,nan,nan,nan,nan
538.583295328256,1327.962011992064,196.228600037376,42.5019689703,39.508762167899995,nan,nan,nan,nan,nan
538.4380046376959,1327.893426733056,196.20257857536,42.1965150705,39.683323032299995,nan,nan,nan,nan,nan
538.323248480256,1327.851013931008,196.195934797824,41.880631383899996,39.265082270099995,nan,nan,nan,nan,nan
537.9156627947519,1327.813432967168,196.109616021504,41.6979444375,39.096351672299996,nan,nan,nan,nan,nan
537.929789210624,1327.745250361344,196.094835294208,41.8279617495,39.1596601626,nan,nan,nan,nan,nan
538.147020603392,1327.67706775552,196.106646454272,42.377687252099996,39.240747415799994,nan,nan,nan,nan,nan
538.233356156928,1327.6459292426239,196.11412909260798,42.239603028599994,39.4124602068,nan,nan,nan,nan,nan
538.150543818752,1327.6045901824,196.197578964992,42.1482556107,39.317696678699996,nan,nan,nan,nan,nan
538.395491172352,1327.573183234048,196.45349861785598,42.6438006588,39.0936298293,nan,nan,nan,nan,nan
538.495718260736,1327.701763817472,196.615818182656,42.2568255888,39.0994522065,nan,nan,nan,nan,nan
538.100782596096,1327.76296710144,196.379813085184,41.9984280153,39.383261537399996,nan,nan,nan,nan,nan
538.479377252352,1327.666598772736,196.301413154816,42.8111229987,39.523112986499996,nan,nan,nan,nan,nan
538.628526702592,1327.602442698752,196.42469213798398,41.7550913064,39.4000856829,nan,nan,nan,nan,nan
537.65457575936,1327.684047077376,196.438784999424,40.699959005699995,38.636107744499995,nan,nan,nan,nan,nan
537.9822683422719,1327.606066577408,196.007946092544,42.547096338299994,39.25687729409999,nan,nan,nan,nan,nan
538.441829842944,1327.503121580032,196.284300394496,42.2169880635,39.1392147825,nan,nan,nan,nan,nan
537.97770493952,1327.600966303744,196.339933642752,41.770108779299996,39.362879272499995,nan,nan,nan,nan,nan
538.318819295232,1327.4259463864319,195.95377246208,42.7542325353,39.898348629299996,nan,nan,nan,nan,nan
538.372372168704,1327.29119178752,196.1625649152,42.171371552699995,39.41601043679999,nan,nan,nan,nan,nan
538.350696005632,1327.276025184256,196.114565300224,42.5879949879,39.316406761799996,nan,nan,nan,nan,nan
538.58101362688,1327.230659592192,196.236703432704,42.502312159199995,39.506971274099996,nan,nan,nan,nan,nan
538.435521609728,1327.163819163648,196.210900074496,42.1961994945,39.681772765199995,nan,nan,nan,nan,nan
538.320362799104,1327.12274853888,196.204289851392,41.8788878265,39.263031026099995,nan,nan,nan,nan,nan
537.91311265792,1327.08650975232,196.11740064972798,41.698540087199994,39.0945094974,nan,nan,nan,nan,nan
537.9270377472,1327.0199377592319,196.103358119936,41.826916403999995,39.157226282699995,nan,nan,nan,nan,nan
538.144336248832,1326.953499983872,196.115186057216,42.3780817221,39.238842125699996,nan,nan,nan,nan,nan
538.2307053568,1326.92410630144,196.122987462656,42.2394728535,39.410669313,nan,nan,nan,nan,nan
538.147893018624,1326.884646289408,196.206504443904,42.1482161637,39.316095130499995,nan,nan,nan,nan,nan
538.393578569728,1326.854447300608,196.46212210688,42.6446487693,39.0922807419,nan,nan,nan,nan,nan
538.495584043008,1326.98450427904,196.62469332992,42.262849145699995,39.098631708899994,nan,nan,nan,nan,nan
538.103399841792,1327.047318175744,196.387513827328,42.0022464849,39.3842556018,nan,nan,nan,nan,nan
538.48420909056,1326.952023588864,196.313408864256,42.8092019298,39.5230340925,nan,nan,nan,nan,nan
538.6300030976,1326.890283433984,196.436503298048,41.7553911036,39.3998253327,nan,nan,nan,nan,nan
537.6552468479999,1326.9737668608,196.45012639744,40.6989491625,38.634758657099994,nan,nan,nan,nan,nan
537.982771658752,1326.896994320384,196.018163417088,42.5473251309,39.2554887597,nan,nan,nan,nan,nan
538.443138465792,1326.795525718016,196.294031179776,42.217465372199996,39.1378262481,nan,nan,nan,nan,nan
537.9787115724799,1326.894846836736,196.34994964070398,41.7687675813,39.3608438073,nan,nan,nan,nan,nan
538.320027254784,1326.721705967616,195.96358713344,42.755013585899995,39.896616906,nan,nan,nan,nan,nan
538.372372168704,1326.588025110528,196.172278923264,42.1712926587,39.4142274324,nan,nan,nan,nan,nan
538.3517697474559,1326.574334902272,196.12404442726398,42.587710969499994,39.314994559199995,nan,nan,nan,nan,nan
538.5816847155199,1326.530445705216,196.24636710912,42.5020557537,39.5057168595,nan,nan,nan,nan,nan
538.43605848064,1326.46508167168,196.220395978752,42.195682738799995,39.68028561329999,nan,nan,nan,nan,nan
538.321369432064,1326.42548744192,196.21370186956798,41.88143610269999,39.2621710815,nan,nan,nan,nan,nan
537.913817300992,1326.390725050368,196.1273327616,41.697762981299995,39.0933458109,nan,nan,nan,nan,nan
537.927339737088,1326.325897887744,196.11295468748798,41.826754671299994,39.156062596199995,nan,nan,nan,nan,nan
538.144369803264,1326.260802289664,196.124262531072,42.377596524,39.2373746973,nan,nan,nan,nan,nan
538.2309066833919,1326.232616566784,196.13194649599998,42.2395438581,39.4091072118,nan,nan,nan,nan,nan
538.1487654338559,1326.19463294976,196.215379591168,42.148788145199994,39.3148407159,nan,nan,nan,nan,nan
538.39377989632,1326.165910355968,196.471064363008,42.6434495805,39.0905687421,nan,nan,nan,nan,nan
538.496020250624,1326.29730951168,196.633870467072,42.261823523699995,39.0971485017,nan,nan,nan,nan,nan
538.101319467008,1326.361465585664,196.39853645824,41.9999191119,39.3812181828,nan,nan,nan,nan,nan
538.481893834752,1326.268318482432,196.321478705152,42.8106101877,39.52144043369999,nan,nan,nan,nan,nan
538.629466226688,1326.207517851648,196.4448415744,41.755395048299995,39.3979318767,nan,nan,nan,nan,nan
537.655146184704,1326.292209238016,196.458632445952,40.6996868214,38.6336265282,nan,nan,nan,nan,nan
537.982939430912,1326.21677887488,196.027156004864,42.547482918899995,39.2541633405,nan,nan,nan,nan,nan
538.442735812608,1326.11678666752,196.303107653632,42.21680660729999,39.1365205524,nan,nan,nan,nan,nan
537.978845790208,1326.21744996352,196.35860668416,41.771122567199996,39.3606229041,nan,nan,nan,nan,nan
538.3204634624,1326.0452486184959,195.972495835136,42.754674341699996,39.895634675699995,nan,nan,nan,nan,nan
538.373513019392,1325.913312591872,196.181405728768,42.172034262299995,39.4135765569,nan,nan,nan,nan,nan
538.3517697474559,1325.901098778624,196.133557108736,42.587659688399995,39.314083333499994,nan,nan,nan,nan,nan
538.581785378816,1325.858551758848,196.255695241216,42.5026790163,39.5048648043,nan,nan,nan,nan,nan
538.436125589504,1325.7945299025919,196.229824774144,42.196897706399994,39.679508507399994,nan,nan,nan,nan,nan
538.321503649792,1325.756277850112,196.222744788992,41.8805998263,39.260679984899994,nan,nan,nan,nan,nan
537.9143541719039,1325.722723418112,196.136241463296,41.698177174799994,39.0921308433,nan,nan,nan,nan,nan
537.926802866176,1325.6591042150399,196.12238348288,41.824640312099994,39.153522209399995,nan,nan,nan,nan,nan
538.143262507008,1325.595753447424,196.132969906176,42.3778055931,39.235540411799995,nan,nan,nan,nan,nan
538.230638247936,1325.568775684096,196.140469321728,42.239449185299996,39.407663451599994,nan,nan,nan,nan,nan
538.1480272363519,1325.5318658088959,196.223768199168,42.1480189287,39.3132391677,nan,nan,nan,nan,nan
538.393981222912,1325.504216956928,196.479369084928,42.6441320136,39.0896535717,nan,nan,nan,nan,nan
538.495516934144,1325.637092507648,196.6423932928,42.261436943099994,39.095854640099994,nan,nan,nan,nan,nan
538.098031132672,1325.702456541184,196.407109615616,41.995169693099996,39.3782004873,nan,nan,nan,nan,nan
538.4789745991679,1325.610248962048,196.327837270016,42.8110480494,39.519259014599996,nan,nan,nan,nan,nan
538.627587178496,1325.549985202176,196.451485351936,41.755608062099995,39.396511784699996,nan,nan,nan,nan,nan
537.653434908672,1325.6358845480959,196.46564532224,40.699600038,38.6322103809,nan,nan,nan,nan,nan
537.980993273856,1325.5617963622399,196.034588311552,42.5471121171,39.2530746033,nan,nan,nan,nan,nan
538.440722546688,1325.462877896704,196.310690955264,42.2172010773,39.1352858613,nan,nan,nan,nan,nan
537.976765415424,1325.564614934528,196.366374535168,41.77025078849999,39.3593172084,nan,nan,nan,nan,nan
538.318013988864,1325.393889984512,195.98044823552,42.754875521399995,39.8943644823,nan,nan,nan,nan,nan
538.37129842688,1325.263027699712,196.189291020288,42.1720934328,39.412491764399995,nan,nan,nan,nan,nan
