cVeg,cSoil,cLitter,npp,rh,fFire,fLitterSoil,fVegSoil,fVegLitter,fLateral
565.506532704256,1440.2085663539199,310.44761812992,58.0657749309,57.692196062099995,nan,nan,nan,nan,nan
565.664506970112,1440.17501192192,310.47966261248,58.060824332399996,57.6418064643,nan,nan,nan,nan,nan
565.165485457408,1440.121056395264,310.485803073536,56.562173631899995,57.391120779299996,nan,nan,nan,nan,nan
565.5696150364159,1439.7535682559999,310.143849857024,58.8493540836,57.68820797039999,nan,nan,nan,nan,nan
566.20218318848,1440.092736454656,310.31759470592,58.1655363939,57.4727997375,nan,nan,nan,nan,nan
566.176212058112,1440.275406782464,310.33735826636797,57.651305301899995,57.67539558479999,nan,nan,nan,nan,nan
566.01327173632,1440.244536705024,310.214783926272,57.3968248155,57.3139545579,nan,nan,nan,nan,nan
565.858652913664,1440.168703688704,310.168847908864,56.731117243499995,56.865773522699996,nan,nan,nan,nan,nan
565.480628682752,1440.308021690368,310.173713301504,57.5440804665,57.2050098333,nan,nan,nan,nan,nan
565.724770729984,1440.004018536448,310.07046631424,57.851550108,57.351997244699994,nan,nan,nan,nan,nan
565.765841354752,1440.052068483072,310.29729427456,57.203873759699995,57.54127578479999,nan,nan,nan,nan,nan
565.847311515648,1439.777324793856,310.252264226816,57.714870197699994,57.708850585499995,nan,nan,nan,nan,nan
566.733148520448,1439.440572514304,310.030502985728,59.390535365999995,58.05811432349999,nan,nan,nan,nan,nan
566.5940989542399,1439.954357977088,310.349840515072,56.788437679199994,57.12922820159999,nan,nan,nan,nan,nan
565.972134002688,1440.008850374656,310.29242888192,57.2162443389,57.216686145299995,nan,nan,nan,nan,nan
566.401362296832,1439.764574109696,310.222669217792,57.826544654699994,57.5903281293,nan,nan,nan,nan,nan
566.256742694912,1439.977309208576,310.25702895616,57.349567309499996,57.0959388783,nan,nan,nan,nan,nan
566.505917906944,1439.735314644992,310.11777806336,58.543056017999994,58.0014999891,nan,nan,nan,nan,nan
566.76925308928,1440.029788340224,310.409164750848,57.916231353899995,57.5783559648,nan,nan,nan,nan,nan
566.591548817408,1440.343589388288,310.48815188377597,57.71061781109999,57.346379991899994,nan,nan,nan,nan,nan
566.706573410304,1440.280104402944,310.47311949824,57.9956578884,57.52463309549999,nan,nan,nan,nan,nan
566.328616288256,1440.472035753984,310.61622915072,57.107339061299996,57.136845417299995,nan,nan,nan,nan,nan
566.276741136384,1440.848248045568,310.982677102592,57.56768949599999,57.00096233639999,nan,nan,nan,nan,nan
566.169031409664,1440.990787272704,311.123102400512,57.122569547999994,57.467636125199995,nan,nan,nan,nan,nan
565.954350153728,1440.974815363072,311.031062593536,57.17956651829999,56.890514681099994,nan,nan,nan,nan,nan
565.728663044096,1440.9685071298559,310.90815270912,56.3743427967,56.7223521201,nan,nan,nan,nan,nan
564.81235861504,1441.122052210688,310.91670908928,56.50833636629999,56.519420973299994,nan,nan,nan,nan,nan
565.439558057984,1441.1099726151679,310.935130472448,57.880583099999996,57.20531751989999,nan,nan,nan,nan,nan
565.570487451648,1441.220031152128,311.064046600192,57.7560055293,57.38520767399999,nan,nan,nan,nan,nan
565.726112907264,1440.9548169216,310.87057174528,58.03802002169999,57.7794922731,nan,nan,nan,nan,nan
565.944418041856,1441.048366678016,311.00529278976,57.741193180799996,57.3711369291,nan,nan,nan,nan,nan
565.867242848256,1441.238955851776,310.977912373248,57.76544914109999,57.629719903499996,nan,nan,nan,nan,nan
565.733494882304,1441.186745155584,311.057570594816,56.8671738912,57.208816468799995,nan,nan,nan,nan,nan
565.0105981992959,1441.202314412032,310.918990790656,57.09500792909999,57.35218659029999,nan,nan,nan,nan,nan
564.549358977024,1441.267141574656,310.966839410688,56.8505943171,56.975996330099996,nan,nan,nan,nan,nan
565.294133149696,1440.869320228864,310.762459365376,58.2304503771,57.566742768,nan,nan,nan,nan,nan
565.389360627712,1440.836571103232,310.747728969728,57.5774920755,57.519958626,nan,nan,nan,nan,nan
564.921477627904,1441.269154840576,310.97811369984,57.639968234099996,56.8597381317,nan,nan,nan,nan,nan
564.855106961408,1441.484708511744,311.2114847744,56.8863175203,57.1940987931,nan,nan,nan,nan,nan
564.23522238464,1441.52926879744,311.18907041382397,56.19034620989999,56.839087627199994,nan,nan,nan,nan,nan
563.580105654272,1441.520947298304,311.268829298688,56.976248790899994,57.2321099223,nan,nan,nan,nan,nan
564.577544699904,1441.22056802304,311.294062231552,59.37332069519999,57.847175435699995,nan,nan,nan,nan,nan
564.605126443008,1441.54134839296,311.546727104512,56.856554758799994,57.154202097299994,nan,nan,nan,nan,nan
563.722108010496,1441.7340850503679,311.426535129088,56.946631983299994,57.018212509499996,nan,nan,nan,nan,nan
564.2832052223999,1441.321499754496,311.172158980096,57.8066436432,57.715895819699995,nan,nan,nan,nan,nan
564.19562815488,1440.9581723648,311.045826543616,57.3779652048,57.62304547109999,nan,nan,nan,nan,nan
565.283731275776,1440.308692779008,310.65438053990397,59.32144394549999,58.1425782399,nan,nan,nan,nan,nan
565.546730913792,1440.7585906032639,310.8465803264,57.492333891899996,56.9854636101,nan,nan,nan,nan,nan
565.828789469184,1440.692958134272,310.74289713152,58.55020381439999,58.229266967099996,nan,nan,nan,nan,nan
565.993407512576,1440.784226189312,310.84892913664,57.84375143609999,57.75067229489999,nan,nan,nan,nan,nan
565.96226899968,1440.996155981824,310.846043455488,58.111202096099994,57.2627010708,nan,nan,nan,nan,nan
