cVeg,cSoil,cLitter,npp,rh,fFire,fLitterSoil,fVegSoil,fVegLitter,fLateral
409.81424776259024,1002.103907765429,62.460504659082,44.86315097740732,43.76671793780757,2.4600977146703293,nan,nan,nan,nan
409.28264344287186,1001.8336984297165,62.62628798777784,44.7200576264302,43.42436829813318,2.3800069842720353,nan,nan,nan,nan
411.1000160957137,1001.719300537255,62.72407305217981,47.267605237042005,43.66089097735419,2.229466974741188,nan,nan,nan,nan
411.4973551854906,1001.65942817134,63.211564511046824,46.300751843009984,43.45288179255305,2.322911345727634,nan,nan,nan,nan
412.11368308356225,1001.7004649614928,62.7621563313386,46.23275636369136,44.004884258916675,2.2625893346403165,nan,nan,nan,nan
412.61899095956335,1001.6403584718198,62.867176886248004,46.646891109200915,43.99139577025286,2.316966357032912,nan,nan,nan,nan
412.7852140581184,1001.6478507181049,63.068092503159384,46.35392684778196,43.75283261501429,2.4112085362636337,nan,nan,nan,nan
413.1292863593221,1001.661920658682,63.224230363237076,46.426868134207936,43.66542681475655,2.3785784206535543,nan,nan,nan,nan
412.91454388789805,1001.6823814589416,63.441412662579424,46.002515942041725,43.76204477882005,2.3561985158104966,nan,nan,nan,nan
412.93040660604106,1001.7161758777395,63.55164988975217,46.29389286810717,43.831828373463594,2.4365880386494863,nan,nan,nan,nan
412.4515151042313,1001.7469730533923,63.21641534123565,45.380871366059935,43.991429155927186,2.2815858627175594,nan,nan,nan,nan
411.7945366318557,1001.8299700198343,63.47791074730931,45.62463077694824,43.600355317165466,2.365396617899654,nan,nan,nan,nan
410.70123877151985,1001.8533376164207,63.25247174180538,44.580712321986006,43.588205428874716,2.344174171851758,nan,nan,nan,nan
410.60030194228983,1001.8453057707299,63.35571044376867,45.68455373882159,43.61958465220802,2.1631396543589347,nan,nan,nan,nan
410.86955134079926,1001.8927005617327,63.49715694675961,46.36136928902848,43.85885358933949,2.1082487102079313,nan,nan,nan,nan
410.5534099643585,1002.0514850241401,63.74029462561141,45.9182533238281,43.64326262205654,2.2858443643508406,nan,nan,nan,nan
409.47063209212047,1002.2934132689085,64.1150703678207,44.99416012869291,43.08655924262625,2.4266660335816432,nan,nan,nan,nan
409.6318966972521,1002.5156491337276,64.13490019071646,46.21960280279821,43.48730668787149,2.3896925981616164,nan,nan,nan,nan
410.11595007377514,1002.6025986441614,63.61414335850789,46.356328134141776,44.050523747517744,2.3338141031217976,nan,nan,nan,nan
410.7918203977227,1002.6478810884415,63.38310584414533,46.68226135759821,43.93317585986062,2.33061429545873,nan,nan,nan,nan
