npp,rh,fFire,cVeg,cLitter,cSoil,tas,tos,fgco2,dpco2,spco2
40.44567929,38.3693442,2.06252628,577.6829338,10.08908042,473.0857803,285.7890637,291.21057,-0.016916381,4.188441,295.7527
41.28567999,37.81438942,1.828460949,579.3188263,9.915400668,472.8298641,285.5773162,291.14517,-0.14425832,4.2945805,295.85028
39.87748618,37.92365727,1.95534872,580.3568168,10.32555589,472.5989794,285.6316995,291.08804,-0.12576693,4.629957,296.19998
38.41720277,38.11230345,2.29337435,577.8874597,10.92245088,473.0362969,285.9498992,291.21375,0.04124925,3.771583,295.31195
39.35834551,37.98907494,2.541339422,575.769309,10.34296473,473.3759852,286.1558612,291.2617,0.010820745,4.023081,295.5698
40.97119752,37.72756159,2.033100819,576.4046491,9.866260624,473.1405122,285.5593979,291.18564,0.07327836,3.8387263,295.39035
39.7074869,37.92752397,2.17686586,576.8337753,10.30434746,473.0063848,285.8084367,291.20853,0.07502066,3.5959487,295.14493
40.0454444,37.87665757,2.055711541,576.9449229,10.12746918,473.0128024,285.976942,291.16153,-0.114103906,4.07642,295.65085
39.8174916,38.10824769,2.036898975,576.3941421,10.24390362,473.0958538,285.617583,291.1893,0.06669778,3.968033,295.53195
39.04388758,38.01212629,2.405384676,575.5212476,10.55590043,473.1270611,286.0032575,291.26758,0.013189642,3.9428797,295.46603
40.44759104,38.4255824,2.110611469,574.7069349,10.11266109,473.1750926,285.9997863,291.2035,-0.022152683,4.236332,295.82547
40.94545421,37.93639821,1.85836759,576.6059608,9.907262335,472.820838,285.7375897,291.1572,-0.1267972,4.679549,296.25858
40.11159183,38.1322406,1.8754034,577.5516067,10.23726763,472.6811741,285.7196383,291.198,0.033666693,4.154212,295.67282
38.03632632,38.00206103,2.577931436,575.4473446,10.72947576,472.972597,286.1177103,291.304,0.10528231,3.44467,294.9841
40.81354262,38.57045244,1.972980966,573.4722117,9.975080588,473.23861,285.8674813,291.2042,0.052651078,3.6298401,295.20615
41.51519852,37.74550336,1.762851811,576.0598803,9.981091719,472.7566969,285.5368511,291.04227,-0.16471568,5.172354,296.74313
39.78951553,38.46974441,1.80526692,577.0775976,10.33789215,472.6896394,285.5667371,291.07175,-0.2609652,5.3121567,296.87637
40.18488115,38.28407643,1.738552101,576.8717004,10.28235612,472.8775047,285.3742635,291.14224,-0.2162726,4.878363,296.42206
39.30665217,38.17214196,2.103913319,576.0456644,10.66401628,473.11239,285.8710187,291.29715,0.03302564,4.091855,295.64795
40.92832271,38.641725,1.878001602,575.7591303,9.998292516,473.1679007,285.9048388,291.2454,0.05087278,3.4020646,294.956
41.29943713,37.79419106,1.934307141,577.6369868,10.21366497,472.8458168,285.7338209,291.12335,0.024985492,4.0502605,295.63184
40.28187055,38.43140199,2.104080622,577.8200687,10.44792285,472.9344119,286.1170491,291.3054,0.15317944,3.715723,295.25183
39.93388363,38.81705932,2.066757427,576.7894043,10.46045873,473.0647342,286.1311986,291.3984,0.18432415,3.289634,294.83057
41.1264096,38.94298934,1.834402657,576.6100636,10.19900558,473.1407212,286.1692834,291.22852,0.16598316,3.3703907,294.93732
40.80186326,37.82644039,1.909415188,578.3218889,10.08094764,472.9028009,285.8364052,291.1415,-0.17410529,4.9053664,296.4783
40.22587556,38.51033703,1.917340523,578.1831035,10.27981722,473.0076854,285.6841652,291.17413,-0.16158979,4.7089157,296.2821
40.16126179,37.90578876,2.039079555,577.9976393,10.27488842,473.0662711,285.6656518,291.19995,-0.064079374,4.636277,296.18274
40.11828151,38.20143997,2.114548674,577.6968756,10.34162487,473.146887,285.8811019,291.29886,0.06670657,3.7630591,295.2962
40.08593043,38.46615165,2.056306327,577.6759678,10.14425698,473.125234,285.8289998,291.36407,0.21406822,3.1994672,294.7568
41.45853423,38.74470957,1.875231014,577.643285,10.2830951,473.0952296,285.7545824,291.15573,-0.041762725,4.062556,295.6068
41.24907143,38.10316454,1.784727777,579.9918029,10.0007987,472.7877649,285.588821,291.11853,-0.22243059,5.3036246,296.89117
39.64427567,38.38564092,2.054658392,579.6214486,10.65760079,472.8945319,285.6811898,291.24594,0.06772854,3.8842068,295.41812
39.97608266,38.94114762,1.976465891,578.1994153,10.54357804,473.1562892,286.1677627,291.3572,0.098825745,3.4447765,294.99234
41.20974243,38.2662316,1.837936016,578.8130799,10.08432286,473.1723467,285.765988,291.19156,-0.12997767,4.644513,296.1977
40.94193292,37.64131071,1.973759204,580.6854809,9.915353714,472.8858893,285.8085358,291.15714,-0.2520815,5.2577257,296.8117
39.68610501,38.76136827,1.970320808,579.7857432,10.53460265,473.0161849,285.5721589,291.1941,-0.3125291,5.3898964,296.95306
39.45935582,38.3041937,2.436067639,577.6868833,10.69345555,473.4072679,286.0831959,291.24414,0.001448461,3.9868722,295.54785
40.5452073,38.60416495,2.107761141,577.0988592,10.13254973,473.4717458,286.0152252,291.3261,0.1800121,3.5918992,295.12067
41.0391398,38.39992605,2.049523521,577.5987658,10.03721782,473.3615027,285.741623,291.22974,0.019595139,3.7036266,295.2493
40.79747001,38.33144653,1.985759398,578.5312872,10.34371453,473.2130912,285.9279145,291.22925,0.093983024,3.7138922,295.26657
39.63380368,38.40950605,2.227061391,578.0812963,10.43075301,473.2998545,286.0861052,291.2408,0.080727935,4.019597,295.56366
