npp,rh,fFire,cVeg,cLitter,cSoil,tas,tos,fgco2,dpco2,spco2
67.1306544,59.94814703,3.29765292,399.8457886,243.412189,2459.441222,286.1829371,290.58643,0.13917398,3.582087,295.83353
69.65893764,61.06291598,3.192672301,400.5917639,243.3612587,2458.900164,286.0501362,290.5354,-0.006710002,4.1810417,296.4325
69.40250511,59.74978845,3.455765042,401.6223253,244.2804812,2458.455762,286.2322952,290.5203,0.005688944,3.676923,295.92838
69.86861831,60.14962231,3.419342319,402.1946628,245.1975586,2458.267707,286.1784079,290.48874,0.25012895,3.4980595,295.7495
69.70958271,59.86124114,3.510489505,402.7562893,246.0836261,2458.2279,285.8131311,290.48044,-0.2037494,4.328519,296.57996
70.63350887,61.40794783,3.545182589,402.9981207,246.789389,2458.361227,286.0253745,290.5116,-0.17153996,5.061764,297.3132
68.9437512,60.00937834,3.583156242,403.155576,247.4499756,2458.364146,285.9715533,290.56223,-0.14233056,4.6233544,296.87482
70.11669417,61.0365436,3.665357265,402.9231595,247.9944828,2458.634322,286.3626827,290.60278,-0.19075102,4.6630955,296.91455
68.52329823,60.50609045,3.511735008,402.6726133,248.3812401,2459.076516,286.185086,290.60037,-0.126683,4.72589,296.97733
68.14488229,60.42466706,3.569135653,402.4595711,248.1779914,2459.567622,286.2524286,290.5657,-0.054621857,4.023434,296.27487
67.95899679,59.33334551,3.678077724,401.7577396,247.9911457,2459.944995,286.0613765,290.564,0.19356655,3.3882465,295.63968
66.26062138,58.75897418,3.781235795,401.1491177,248.7189526,2460.76205,286.5728764,290.76782,-0.04831576,3.9412844,296.19275
65.24393191,60.97664915,3.522691691,398.5155835,247.5730155,2461.892607,286.5095339,290.66412,-0.18559815,4.2141743,296.4656
70.4198642,61.61651139,3.280050445,400.31159,244.5512202,2461.761636,286.0488799,290.45395,-0.26222953,4.3168864,296.56833
68.71231335,60.58301212,3.312684166,401.5286403,244.5922067,2461.123531,285.8305867,290.50436,-0.09635074,4.29075,296.5422
70.84136297,59.9101178,3.382402825,402.8826195,245.0493037,2460.704063,286.0576408,290.5879,-0.20731664,4.948094,297.19955
68.88220619,60.41256204,3.464152814,402.3335235,246.9197469,2460.83278,286.1120571,290.6263,-0.24866289,4.747471,296.99893
69.43202706,60.9047912,3.503854124,402.2808124,247.0965814,2461.021104,286.1668039,290.56915,-0.20241047,4.249273,296.50073
68.34191165,60.35660308,3.504245309,401.5016142,247.1525475,2461.293204,286.1432324,290.69046,0.22830282,3.5701532,295.8216
69.74146424,60.70730006,3.434307409,402.8593612,246.5080759,2461.513789,286.3184488,290.72757,0.06926516,4.3241105,296.57556
66.70079443,60.65711008,3.485157126,402.2213923,246.1225266,2461.657743,286.2348078,290.69043,-0.098087996,4.135475,296.38693
66.96050069,59.78198963,3.568061583,401.5947387,245.4353247,2461.591677,286.3566989,290.68948,0.003411649,4.15403,296.4055
67.30051369,59.75626453,3.445991509,401.1861151,245.1601548,2461.619004,286.2002273,290.61566,0.24355125,3.7187538,295.9702
71.58284322,62.42261758,3.24777198,403.2310378,244.3621372,2461.249188,286.3099194,290.60583,0.16192764,3.5563745,295.80783
69.72560831,60.15732396,3.418275702,403.8663594,244.7028432,2460.791867,286.2769919,290.54785,-0.20566653,4.238307,296.48975
69.2288873,59.94284601,3.390323812,403.4884237,246.2424656,2460.82512,286.0142995,290.51257,0.12545867,3.3622756,295.61374
66.18327785,58.56008047,3.63152214,403.1280304,246.8178497,2461.033584,286.0922543,290.60675,0.2810938,3.9744356,296.2259
66.83253669,59.1953612,3.510423818,402.0869632,246.7740106,2461.597583,286.5934726,290.6517,0.035391577,4.4910398,296.7425
68.00912904,61.00335983,3.346974504,402.0357265,246.1230917,2461.9363,286.2420809,290.58032,-0.24338134,4.4290633,296.6805
69.3057296,60.39504793,3.293636496,402.6707108,245.7975574,2461.928542,286.0510619,290.54584,0.31701347,3.3893445,295.64078
66.95956661,59.27620692,3.551986025,402.4924347,246.4324083,2462.06982,286.3693277,290.66183,-0.028011188,4.0632973,296.31476
66.40584288,59.42501892,3.643635506,400.8677987,246.5255131,2462.763472,286.448109,290.65662,-0.016553784,4.1802745,296.43173
68.66175097,61.67732056,3.216874003,401.6919698,244.6923273,2462.795374,286.3317719,290.57132,-0.12523144,4.4152417,296.6667
72.57396465,61.20146204,3.09171872,403.3831365,244.1593261,2462.315033,286.2119304,290.5702,-0.18151815,4.345248,296.5967
70.19536127,60.49832777,3.599776188,403.9791674,246.0264972,2462.374474,286.3502523,290.67932,0.002391595,4.6626554,296.9141
66.67753678,59.2430485,3.775547345,402.8370469,247.2588902,2462.848987,286.575455,290.781,-0.030412352,4.7469344,296.99838
66.4129115,59.43725419,3.863995906,400.5315864,247.5806244,2463.776935,286.4751519,290.64935,-0.15029176,4.8740435,297.1255
69.02094052,60.75770201,3.486021534,400.9033608,246.134934,2464.265073,286.35012,290.51718,-0.0957685,4.204578,296.45602
67.45364178,60.20351238,3.586696068,401.3879127,245.7807566,2464.34934,286.1644898,290.56384,0.10894893,4.165794,296.41724
69.85060809,61.07308707,3.345455102,401.7363927,245.2279194,2464.28527,286.0153243,290.5313,0.24723236,3.914518,296.166
70.94534447,60.88952339,3.290158995,403.1444483,245.3909975,2463.898014,286.3533268,290.66772,0.15986541,4.0408835,296.29233
66.19089382,60.12017084,3.667039342,401.9995379,246.2307366,2464.079495,286.6092751,290.82962,-0.1600542,5.123222,297.37466
64.63615718,60.16347438,3.517187319,399.8506006,245.5878181,2464.493123,286.5255348,290.67645,-0.3393894,4.6578255,296.90927
70.27150708,60.53075638,3.383623752,400.3896937,244.2350217,2464.501359,286.1859455,290.56567,0.038485665,3.3825283,295.63397
69.98425861,60.16660706,3.361353495,401.806041,245.1819467,2464.308767,286.1448192,290.61285,0.101198345,3.5094283,295.76086
68.63465523,60.60303873,3.385365436,401.5734152,245.7624168,2464.49643,286.3720717,290.63422,-0.020757664,3.708497,295.95996
69.95824255,61.06669299,3.322744886,402.591459,245.3442641,2464.467953,286.1681594,290.63184,-0.04873549,4.178972,296.43042
67.99692211,59.83909756,3.430448296,403.2633548,245.4247259,2464.338291,286.2699833,290.64465,-0.041143864,4.355311,296.60675
67.4227739,60.85012762,3.470569497,401.988852,245.6151156,2464.521103,286.308035,290.60422,-0.11339784,4.2169266,296.46838
70.17471013,61.94661427,3.178197583,403.1076203,244.6873621,2464.290087,285.9653711,290.54318,0.053882178,3.7890425,296.0405
68.78734589,60.53816029,3.415725192,402.9698227,245.344088,2464.060925,286.2193358,290.5739,-0.0657348,4.038789,296.29022
68.41065602,61.01204744,3.358018287,403.2044841,245.1040543,2464.00249,286.5695704,290.69955,0.0085941,3.9160404,296.16748
67.94635268,59.22184468,3.421035719,403.4295686,244.8998538,2463.973446,286.3800721,290.6686,0.042565446,4.138598,296.39005
68.79467303,60.1559001,3.438030622,403.0084309,245.6273257,2464.100569,286.1362568,290.60318,0.021082683,4.3453436,296.5968
68.51453956,60.96190112,3.516578551,402.4852265,246.6064242,2464.375105,286.3901553,290.66998,-0.023058483,4.8093147,297.06076
65.94804061,59.33547642,3.471375905,401.5700211,245.8486546,2464.638029,286.303605,290.66315,-0.09937163,4.7660303,297.0175
68.45895093,59.68001432,3.380638752,402.1912155,245.468084,2464.596313,286.3414584,290.5817,-0.0940277,3.9129303,296.16437
68.49047464,61.31116928,3.307542835,401.8033932,245.7150778,2464.804069,286.1669031,290.65378,0.14353614,3.9615526,296.213
66.61213404,60.26340821,3.317262909,401.6186851,244.5492656,2464.772423,286.308035,290.69455,-0.013419776,4.453757,296.7052
66.99229952,59.27719228,3.616463849,401.105556,244.5570874,2464.734691,286.4908222,290.61267,-0.09013666,4.1776943,296.42914
66.64263881,59.30506964,3.44892485,400.5392453,244.7708725,2464.78898,286.2647599,290.58362,-4.46E-05,4.0482945,296.29974
67.31554567,60.20632992,3.324662858,400.8191023,243.8978398,2464.635588,285.9534035,290.56152,-0.13818169,4.3329244,296.58438
67.49521255,59.58621962,3.350131602,401.438246,243.4884331,2464.183077,286.2577512,290.53668,-0.47849435,4.346958,296.59842
67.86707089,59.76441485,3.31551579,401.3287013,244.4066396,2464.020718,286.3092913,290.64743,0.07617859,4.166254,296.4177
69.23315046,60.84574886,3.401358334,401.3249386,244.840593,2464.05138,286.3917753,290.7434,0.031918135,4.568928,296.82037
65.55552726,60.41648893,3.473288065,400.5512067,244.1676126,2463.88226,286.5797528,290.73383,0.046027374,4.446955,296.6984
67.36899982,59.84823248,3.31248266,400.626903,242.8031517,2463.570848,286.3193414,290.6077,-0.05915743,4.169827,296.42126
71.57203663,60.6521128,3.202760985,402.1430964,243.6228299,2462.984356,286.0400199,290.61786,0.108496726,3.9406786,296.19214
69.46709416,60.30414833,3.443311346,402.6996629,245.2249995,2462.824335,286.3480042,290.66406,0.21208256,3.6546233,295.90607
68.49311934,59.96732384,3.305396159,402.3035904,245.8372835,2462.866574,286.1511336,290.62827,0.23017001,3.3933952,295.64484
68.55480272,60.00579259,3.473396109,402.7205822,246.1747739,2463.011457,286.3375904,290.76877,-0.21186063,4.9295816,297.18103
65.48864491,59.68022738,3.63173628,401.1470262,246.2376371,2463.448956,286.5023931,290.83005,-0.078383945,5.075186,297.32663
67.49438225,60.39358035,3.490509508,400.2781016,245.4948115,2463.815351,286.5328741,290.69955,-0.00073441,3.759988,296.01144
68.44587168,59.82310545,3.306052395,400.985472,245.0533473,2463.867686,286.1960948,290.6481,0.017641498,3.78379,296.03525
68.42930763,60.51871585,3.401621179,401.7032693,244.5950264,2463.688957,286.3612942,290.67828,-0.068601035,4.0770283,296.32846
