npp,rh,fFire,cVeg,cLitter,cSoil,tas,tos,fgco2,dpco2,spco2
63.25976052,58.01932365,5.879230714,593.7961083,220.6530857,1027.49627,285.0311037,289.86862,0.28999078,4.0407977,nan
65.80501521,57.83331431,6.568572995,592.9964395,219.7723803,1027.218059,284.9079232,289.73972,0.10739061,3.931264,nan
66.76163026,57.84882586,6.263963913,593.2765262,219.8491566,1027.205665,284.8761198,289.71387,0.26376992,3.6832685,nan
67.09131861,57.78792315,6.787037894,593.3752236,219.7354755,1027.163957,284.5008921,289.71118,0.25960907,3.6893723,nan
67.44420105,58.38183509,6.72508859,593.4430581,220.0877402,1027.13196,284.5655569,289.6631,0.23041674,3.386467,nan
66.61764674,58.40563058,6.070132083,593.4873172,220.1385247,1027.159955,284.7426908,289.68994,0.24074565,3.5824804,nan
66.22931616,58.07125116,5.615601599,593.3779964,219.996839,1027.118521,284.7490382,289.7809,0.47552934,3.2704384,nan
64.86421388,57.6920141,6.592779777,593.4102176,219.6202464,1026.785104,284.640933,289.79834,0.39907286,3.3830085,nan
65.29693507,58.16443974,5.467777526,592.1503054,219.618451,1026.769641,284.9342387,289.8567,0.43010065,3.2208931,nan
64.48978597,57.75541904,5.798983152,591.6931077,219.3484936,1026.729953,284.9793322,289.8665,0.4551378,3.0955846,nan
64.64895757,58.00163777,6.504964723,591.2867074,218.6549711,1026.435546,285.0362941,289.8359,0.433603,2.937327,nan
66.31532377,57.90164385,5.739290786,591.613568,218.1377286,1026.063704,284.9541407,289.78015,0.39525965,3.040485,nan
65.05144118,57.36936421,6.249955358,591.5210136,218.1311507,1025.924714,284.7258965,289.72696,0.66561735,2.1855698,nan
66.7737608,57.86679217,5.852222335,592.0062383,217.6468177,1025.783861,284.7509557,289.7709,0.6101441,2.1374223,nan
67.2679821,58.10064773,6.688141019,593.252918,217.7015976,1025.478765,284.7918836,289.77847,0.37248853,3.0324821,nan
66.31925253,58.27804021,6.043136234,592.8144675,217.8514557,1025.591576,284.9821753,289.84714,0.43574166,3.1683846,nan
66.05855799,58.13948158,5.456131376,591.9788304,218.5727666,1025.728299,284.6869191,289.87827,0.38319623,3.568716,nan
65.60489507,58.40438571,6.565278807,591.3359301,218.4710646,1025.74598,285.1671113,289.89105,0.43483207,3.4607606,nan
65.21604428,57.77946442,6.854416936,590.6959582,217.6378457,1025.644164,285.1007936,289.91458,0.10504519,4.101889,nan
65.13621249,58.31699283,6.436629425,589.8434907,217.4682967,1025.523362,285.0953387,289.96573,-0.11531674,4.718404,nan
65.07831678,58.35968971,6.17575276,589.3772155,216.6479748,1025.170767,285.2485044,290.0221,0.057363253,4.803222,nan
64.62986013,57.4189138,6.963329294,587.3105166,216.7132793,1024.969161,284.9490495,289.93552,0.42584637,3.100981,nan
67.06675736,58.21039118,5.468254552,588.1297256,215.9471064,1024.670656,285.1513088,289.95676,0.41519147,3.027163,nan
66.67595402,58.11522807,6.478164768,588.7349341,216.3373059,1024.405583,284.9317262,289.97345,0.27020258,3.7310557,nan
67.00661273,58.7591113,6.683209952,589.0223837,216.3127794,1024.144466,285.1230097,289.9779,0.11780171,4.0059743,nan
66.76301372,58.88540339,5.555782661,588.8459036,216.2691627,1023.876686,285.3603123,290.05914,0.36254758,3.5991788,nan
66.80982804,58.79361011,5.54867927,589.2044812,216.0761923,1023.550027,285.193493,290.04935,0.37863478,3.5690918,nan
66.61901574,58.5076423,7.115787358,589.6494813,216.051901,1023.2986,285.1854925,290.0167,0.2563748,3.8884268,nan
64.13030416,58.18528849,6.561495471,587.8575669,215.6162013,1023.129112,285.4947331,290.17664,0.21708892,4.365938,nan
64.85109511,58.5823834,6.385921968,586.5827811,214.5765187,1022.662798,285.7242336,290.15372,0.08892792,4.491502,nan
65.37150623,58.93843596,6.333509957,586.5001683,213.8632437,1022.036022,285.7460199,290.24667,0.109667934,5.0481415,nan
65.01152675,57.41053349,5.649447204,585.8137134,213.3718409,1021.529659,285.5006177,290.11642,0.072641134,4.3237586,nan
65.25990924,57.37246654,6.242922945,585.8503046,213.288417,1021.120617,285.3434518,290.10837,0.25481853,4.095083,nan
65.72156383,58.5075287,6.114545576,586.3085357,212.8965171,1020.62339,285.6372535,290.18625,0.074422635,4.624077,nan
64.11953792,58.01064682,6.254712343,585.8146352,212.3891824,1020.17571,285.8118418,290.2685,0.17899059,4.542654,nan
63.82836526,58.23176773,7.781128445,584.1536885,211.7114688,1019.762913,285.964776,290.3528,0.22939059,4.3492594,nan
64.33863771,57.62954851,5.757926577,581.8012362,211.137087,1019.385735,285.7456563,290.29596,0.23675948,4.0819497,nan
67.00453731,58.41782146,5.95888774,582.1479367,210.8651336,1018.866048,285.8594809,290.28384,0.19438897,4.762221,nan
67.53624637,58.62364172,6.245767464,583.3904769,210.6940178,1018.286233,285.7116709,290.23718,0.23529968,4.41259,nan
66.09173823,57.80715611,6.10370929,583.5126118,210.7637337,1017.834458,285.442631,290.1909,0.03247309,4.903129,nan
65.3376136,57.94024147,6.843023724,583.4318785,210.70997,1017.434884,285.4750295,290.23245,-0.11628739,5.082959,nan
65.85863134,58.42755012,5.193758026,583.2730097,210.4880046,1016.999108,285.7890306,290.3997,-0.0440249,5.6854515,nan
64.99663758,58.30761414,6.331529096,582.7792189,210.7240381,1016.51984,285.6828428,290.4003,0.12641293,4.8940916,nan
