npp,rh,fFire,cVeg,cLitter,cSoil,tas,tos,fgco2,dpco2,spco2
52.57529799,52.21869558,nan,392.0557026,159.071579,779.6187447,285.8688368,290.52066,0.056827955,nan,298.56766
56.18883311,52.844209,nan,393.0399648,159.0258453,779.543663,286.124223,290.61145,0.6263164,nan,299.27695
53.84042369,53.00290971,nan,394.5171596,159.9692461,779.5840671,286.1594977,290.6087,0.83270603,nan,301.01297
55.71126453,53.24767902,nan,394.5026911,160.0398501,779.7260458,286.1279588,290.6132,1.0780877,nan,303.08234
55.0356307,53.18739323,nan,396.3017548,160.5416745,779.9434678,286.1814163,290.6476,1.2246546,nan,305.62064
56.62339903,53.29444416,nan,397.4290451,161.2382643,780.2572288,286.012382,290.6445,1.3853501,nan,307.75107
53.46850186,54.54294229,nan,398.1025013,161.1139544,780.6085018,286.4145203,290.66724,1.7289456,nan,309.60513
57.17839069,54.10901903,nan,398.7441033,160.5547359,780.696005,286.1770855,290.63892,1.8322215,nan,312.0033
59.64042724,54.004317,nan,402.1524151,161.8305791,780.9886665,286.1958634,290.65848,2.0365565,nan,314.57172
60.57707985,55.00176113,nan,405.0034821,163.1521618,781.714825,286.2796367,290.70346,2.0787609,nan,317.33575
61.04417168,55.07437626,nan,407.4733409,164.2774175,782.5358524,286.1041888,290.65195,2.177346,nan,320.21674
58.23878816,55.20990769,nan,410.0749842,165.498648,783.47188,286.2410891,290.71985,2.2607226,nan,323.2502
59.64085482,55.39857554,nan,411.3133105,165.5892404,784.3653565,286.404933,290.68234,2.4649634,nan,325.71024
58.67102793,55.62821091,nan,413.7876532,166.8872324,785.2236573,286.415975,290.73087,2.4433756,nan,329.08017
61.5881331,56.14367264,nan,415.6730412,166.7136063,786.0862294,286.452539,290.7862,2.5635064,nan,331.68307
60.19037236,56.24047591,nan,418.5217935,167.4389841,786.8198702,286.464705,290.80432,2.7269564,nan,334.73026
60.61764066,56.33068075,nan,420.8156031,168.2925548,787.6197299,286.4351496,290.8051,2.7108245,nan,337.84012
60.93989016,56.71698247,nan,422.7035287,169.1338547,788.4805,286.6594928,290.7673,2.8541224,nan,340.76154
