npp,rh,fFire,cVeg,cLitter,cSoil,tas,tos,fgco2,dpco2,spco2
55.10347356,56.06450966,nan,536.9941763,nan,991.1513914,285.8667209,291.01288,0.029839015,nan,297.11694
55.39146503,55.98444326,nan,536.8556361,nan,990.7342461,285.8568361,290.98273,-0.056077104,nan,297.294
57.59562526,56.04068893,nan,537.1569146,nan,991.2230564,285.7570288,290.90247,-0.059446175,nan,296.91824
58.32347083,56.888638,nan,537.5998976,nan,992.0354222,285.7074393,290.90753,0.027406704,nan,296.70236
58.36648553,57.48046079,nan,538.1992053,nan,992.6757217,285.8296941,290.87628,0.056632128,nan,296.5571
57.07447494,56.99427692,nan,538.1557029,nan,992.9730727,285.727242,290.96704,0.10454605,nan,296.70105
57.81939142,57.44218808,nan,538.7599678,nan,993.1010315,285.9438162,291.05502,-0.106634304,nan,297.7837
55.14212188,56.46425122,nan,538.5030849,nan,992.4801776,285.8188835,291.0563,-0.18336673,nan,297.78876
55.63300073,56.35818651,nan,538.3930966,nan,991.4699088,286.0664677,291.13394,-0.20762287,nan,298.18872
54.06157531,56.76980995,nan,537.664059,nan,990.3750522,286.1271653,291.1473,-0.20022349,nan,298.1373
54.71887668,56.2060283,nan,537.0905228,nan,988.6708782,286.1493484,291.11832,-0.14622088,nan,297.89624
56.76738957,55.80657056,nan,536.8578218,nan,989.008159,285.8708203,291.0513,-0.15002623,nan,297.67133
57.72791875,57.22608819,nan,536.9767196,nan,989.2512194,285.9239804,291.04596,-0.14358439,nan,297.36023
55.96692029,56.01721645,nan,537.1987637,nan,989.3563382,285.6904466,291.01492,-0.23999031,nan,297.48697
57.99724441,56.65129149,nan,537.1893235,nan,990.2449637,285.6413198,290.9769,-0.06984412,nan,296.88165
56.87834446,57.02608141,nan,537.0878673,nan,990.8391728,285.8577287,291.05338,-0.16698876,nan,297.68225
57.91359504,57.55452023,nan,537.7408137,nan,990.3106562,285.9349231,291.07352,-0.16287568,nan,297.65176
55.36432063,56.99411949,nan,538.0810445,nan,989.5705111,286.0103984,291.137,-0.18585134,nan,298.12085
55.41918347,56.68720192,nan,538.0616695,nan,987.622747,286.1645228,291.19928,-0.042246565,nan,297.4513
54.87836072,55.97108361,nan,537.7055044,nan,987.0124804,286.0185972,291.18127,-0.12012959,nan,297.97864
56.70651568,56.34720465,nan,537.6920894,nan,986.4472407,286.2171869,291.19315,-0.1209594,nan,297.91666
54.61003304,55.65422669,nan,537.5971279,nan,986.4964074,286.2252204,291.25323,-0.02619792,nan,297.73297
53.85233256,55.80458019,nan,536.8406993,nan,985.5102289,286.2945797,291.27347,-0.089219116,nan,297.65054
