npp,rh,fFire,cVeg,cLitter,cSoil,tas,tos,fgco2,dpco2,spco2
54.33965984,55.73777879,nan,536.924314,nan,991.0111679,286.0188617,291.00574,0.040382102,nan,297.33963
55.93618307,55.76630819,nan,536.2838178,nan,991.0390878,285.6859504,290.93787,-0.02689823,nan,297.36633
56.9460062,56.64492475,nan,536.4672471,nan,991.041891,286.0613104,290.893,0.014436014,nan,297.03867
58.66983502,57.10510958,nan,536.9347228,nan,991.463061,285.7542518,290.92172,0.015357327,nan,297.12485
59.70253154,57.73554173,nan,537.4914343,nan,992.8544952,285.6654534,290.88812,0.011818613,nan,297.27908
58.6751416,57.59450977,nan,538.0278248,nan,993.777974,285.8240078,290.90366,-0.062334374,nan,297.47552
56.54693552,57.29435378,nan,538.095728,nan,993.7292931,285.8369341,290.93063,-0.16730393,nan,297.38367
56.81005542,56.52155066,nan,538.2858977,nan,993.6015735,285.8325703,290.87363,0.11228334,nan,296.8111
56.87643996,56.63296205,nan,538.4553811,nan,993.5691731,285.8181232,290.9293,0.000422583,nan,297.10593
57.36388036,57.16899788,nan,538.1231749,nan,993.5364687,285.7379534,290.8334,0.035467386,nan,296.49048
56.94265184,56.69274623,nan,538.4350217,nan,993.7807171,285.7613266,290.8646,0.1958264,nan,296.45425
53.64744493,56.04457715,nan,537.6810948,nan,993.6448615,285.7068772,290.9911,0.15130231,nan,296.96136
53.69845113,55.52887035,nan,537.2569281,nan,991.8636196,285.8925406,291.06967,0.2475204,nan,296.7493
54.2502291,56.71465158,nan,537.0236736,nan,989.5370309,286.0680215,291.11258,0.007660586,nan,297.38348
55.8223225,55.97269508,nan,537.3261035,nan,988.2566553,285.8489348,291.08463,0.03392464,nan,297.5329
54.84325042,55.36287794,nan,537.1451471,nan,988.0193384,285.7675749,290.98145,-0.05991728,nan,297.10056
56.01966162,55.40904408,nan,536.5097116,nan,988.4693993,285.6324598,291.00467,0.07420668,nan,297.0685
56.60381182,56.54711389,nan,536.5691482,nan,988.8629017,285.7951467,290.9901,0.060789622,nan,296.9482
56.68757834,56.55092496,nan,536.7966514,nan,988.6086231,285.7373252,291.0427,0.12996805,nan,296.69342
56.12348228,55.99581547,nan,536.9674551,nan,991.1356678,285.6565273,290.98184,-0.031592675,nan,297.25598
57.8040667,57.00465611,nan,537.3212983,nan,990.4569314,285.7518715,290.96875,-0.076962344,nan,297.53183
58.16873893,56.89300593,nan,537.6655569,nan,991.5788924,285.7097534,290.95227,0.16565783,nan,296.44843
58.22909762,56.79595133,nan,537.9794437,nan,992.4424106,285.5279911,290.90933,0.18461923,nan,296.4534
57.0969193,56.6945665,nan,538.3777394,nan,992.6667169,285.8595139,290.93573,-0.028044222,nan,297.0248
