npp,rh,fFire,cVeg,cLitter,cSoil,tas,tos,fgco2,dpco2,spco2
66.35815514,58.58166076,4.953960412,594.9739426,220.8346651,1027.559185,285.0031352,289.8837,0.39621615,3.9262085,nan
66.99999487,57.86524214,6.717258659,595.0586095,221.0331086,1027.5435,284.6075427,289.70306,0.86336553,0.9011129,nan
72.04936322,58.98986221,5.377434157,597.91819,221.6514194,1027.592506,284.4656835,289.68036,1.228275,-1.0522147,nan
70.40635167,60.20013758,5.717985468,600.3419995,222.7005456,1027.815848,284.6998123,289.78604,1.3416543,-1.7082704,nan
68.07841553,59.07015872,5.84799578,600.8595481,223.5150968,1028.256088,284.4692209,289.67477,1.5530171,-2.9441187,nan
67.70799738,58.73502811,6.479628438,601.3382358,223.2641269,1028.450434,284.6756126,289.69525,1.7241904,-3.3334951,nan
68.95343319,58.33543143,6.02528299,601.5478823,223.1626359,1028.677513,284.4833704,289.64197,1.7465844,-3.8762474,nan
68.90528599,59.28432906,6.253144133,603.9782164,223.8495207,1028.834766,284.5514404,289.67883,2.0958257,-5.225617,nan
70.8695945,59.60068101,6.022245583,605.9492335,223.6083389,1029.021324,284.8282163,289.75812,2.1000779,-5.6005244,nan
70.80604078,59.54183946,6.394195584,607.91004,224.0736671,1029.22678,284.6626863,289.67462,2.0752273,-6.14688,nan
70.89216149,59.83277842,5.931362504,609.5672079,224.7379073,1029.735517,284.7639482,289.65558,2.244091,-6.8143296,nan
72.87027344,59.78393416,6.560630257,611.7934872,225.0320425,1030.117325,284.5834752,289.61884,2.4496937,-7.5242596,nan
72.6159589,60.16789342,7.410266334,614.4631643,225.8375028,1030.514675,284.4703449,289.60684,2.7562282,-8.604997,nan
74.14353601,60.51229868,6.218784701,617.4124169,226.3497826,1030.992602,284.546283,289.64395,2.8512576,-9.17316,nan
73.25788985,60.7249187,7.194379799,620.1520668,227.1351324,1031.558593,284.5740532,289.66953,2.9207094,-9.397874,nan
73.45932303,60.96665562,6.447845184,621.7608937,227.4968775,1032.221435,284.779916,289.7202,3.165081,-10.365754,nan
74.29198488,60.7980895,6.471494045,624.0614646,228.3615747,1032.87785,284.6648682,289.60678,3.3073096,-11.459196,nan
75.90410769,60.8975775,6.663235748,628.3816573,228.9233194,1033.517472,284.2719866,289.5711,3.4802237,-11.972873,nan
75.98615611,61.32477773,6.579927711,632.4087229,230.2840994,1034.224326,284.1262925,289.59396,3.4201093,-12.050413,nan
74.11320346,61.9910012,7.055399786,635.3868553,231.4461108,1035.10741,284.5129258,289.7066,3.4883687,-12.188508,nan
75.18326984,61.72897715,5.887354212,637.7043563,231.6375615,1035.951915,284.7385914,289.73654,3.5017233,-12.068454,nan
75.40665247,61.66520599,6.651790038,641.1336692,232.4294061,1036.760105,284.5361998,289.74384,3.6587663,-12.45945,nan
77.66014867,61.79108929,6.71740022,645.1732125,233.4660623,1037.533417,284.2327448,289.62344,3.852008,-13.997001,nan
77.6304483,63.10851136,7.771712269,649.1156363,234.2730588,1038.374088,284.6162043,289.63602,3.747173,-13.938113,nan
76.92141719,62.63891558,7.534817774,651.9152333,234.6266142,1039.264956,284.6896961,289.7733,3.8296075,-13.176795,nan
78.70590001,62.98004474,7.972884806,655.2327049,235.7269139,1040.123057,284.556763,289.68524,4.1007953,-14.916745,nan
78.65141104,63.93253753,6.716794287,659.2740683,235.9865416,1041.021343,284.8675243,289.76074,4.190514,-14.765329,nan
79.10078646,63.63843496,6.912922421,662.8684567,236.6762776,1041.862373,284.7622621,289.73883,4.270603,-15.380654,nan
78.81071108,63.70114049,6.664314741,666.8800116,237.8462604,1042.816505,284.7670558,289.7982,4.2014894,-15.421336,nan
