npp,rh,fFire,cVeg,cLitter,cSoil,tas,tos,fgco2,dpco2,spco2
21.48736305,39.64207986,2.181903085,598.4435989,11.03236043,502.4981819,285.4117532,290.64044,0.46645486,2.3502026,294.5795
22.07046803,39.35430393,2.009165974,599.2186293,10.76913673,502.3040056,285.3193513,290.6175,1.0518814,0.22035044,295.37195
22.12879115,39.06327761,1.969288354,601.0823725,10.6743732,502.0801687,285.0376495,290.54962,1.2737608,-0.64104384,297.46207
22.20216945,39.73418515,2.204826048,600.2421642,11.33716997,502.2125248,284.8562178,290.5461,1.582034,-1.5703005,299.51385
21.74428749,39.42591125,2.186814744,599.4979034,11.0487143,502.4399591,285.3866939,290.54605,1.7958969,-2.2922885,301.8027
22.14202191,39.02525408,2.168907582,600.6184705,10.71619395,502.2632042,285.382859,290.5833,1.9534618,-3.1566896,303.97925
22.31501535,39.71440629,2.192407045,600.2098036,11.24770781,502.3289417,285.4859392,290.53662,2.1831758,-4.2994967,305.9078
21.90536375,39.32838808,2.000839278,601.1838205,10.90019907,502.3351213,285.1572926,290.5293,2.309391,-4.6408978,308.66846
22.23794282,39.47255372,2.117854083,601.1439019,11.33938578,502.3297658,285.1009258,290.62106,2.3577118,-4.7168374,311.72562
22.27856631,39.73098987,2.072145647,600.9575355,11.2387069,502.5158949,285.2806384,290.66916,2.463283,-5.2690525,314.33783
22.44974611,39.95996546,2.058010926,601.052013,11.22643128,502.6486824,285.5158582,290.66156,2.654552,-6.2711997,316.53177
21.98954363,39.49620478,2.315258701,601.76107,10.86600963,502.6633915,285.3561468,290.63864,2.8924317,-6.8061414,319.22485
22.26907059,39.94367681,2.250108068,602.123252,10.99443194,502.4897529,285.4097035,290.63297,2.993333,-7.5526943,321.73862
22.57811101,40.01690141,1.993397967,603.1003407,11.04039359,502.4736772,285.2441074,290.5779,3.102435,-7.8876247,324.6966
22.47555035,39.37709641,2.256213219,602.7743541,11.62455638,502.5937612,284.9959612,290.58817,3.172164,-8.332818,327.57724
22.33801082,39.82757967,2.103220314,602.8736567,11.34565922,502.7562008,284.9769188,290.54257,3.1522408,-8.263055,331.0061
22.46805665,39.47481452,1.854988295,605.3872217,10.94080445,502.5957631,284.894534,290.53778,3.310629,-8.738193,333.92365
23.0381827,39.88277922,2.051047923,605.5390009,11.68831968,502.6925389,284.9199239,290.54926,3.4280128,-9.111846,336.97662
22.23306067,39.65745968,2.399496267,605.121939,11.52905658,503.0182172,284.9840597,290.5714,3.4968584,-9.336976,340.21237
22.33401167,39.54224157,2.705498143,604.0274012,11.60138203,503.2787716,285.4096043,290.6599,3.5152695,-9.116156,343.92868
22.22677515,40.03583398,2.401123982,603.1688045,11.18443026,503.524006,285.4668307,290.65173,3.6701634,-10.058236,346.51706
22.6571581,39.70563879,2.081414197,604.5452855,11.08990095,503.4603295,285.1489946,290.51068,3.695278,-10.689545,349.4515
22.66100131,39.44816537,2.41640244,606.3328124,11.35229331,503.3143662,285.2311149,290.5458,3.6001115,-10.2443495,353.4981
22.30248067,39.94543414,2.104780029,606.7999441,11.08486859,503.2980118,285.3452371,290.55078,3.7977095,-10.775015,356.60486
23.06473224,39.94837962,1.992105051,608.4302698,11.42683328,503.1337485,285.4649132,290.59738,3.9565897,-11.185662,359.868
22.8010396,40.55522183,1.981894778,608.7716045,11.42462267,503.357913,285.309235,290.57718,3.8874083,-11.608402,363.15582
23.25423104,40.15291912,1.846515281,610.8350927,11.22635679,503.3362478,285.2218582,290.5608,3.966363,-11.410311,367.10153
23.0779805,40.50354511,2.18609703,610.7890438,11.74391246,503.6170927,285.332476,290.63104,4.1456566,-11.771709,370.52527
22.7151273,39.9045316,2.1772461,611.446569,11.19903625,503.7792832,285.3866278,290.70343,4.2134104,-11.909254,374.2107
23.04005343,39.98907851,2.020304339,613.3335845,11.19475757,503.6333418,285.5558935,290.68262,4.2338047,-12.016339,377.9648
23.40755045,40.21063064,1.868553141,615.5847384,11.23129759,503.5204414,285.2729024,290.67715,4.256922,-12.14701,381.73395
23.20242221,40.33292517,2.157320505,616.335326,11.68298757,503.6513696,285.4905676,290.68716,4.333311,-12.359508,385.46027
23.05454362,40.48654972,2.069935663,616.3855388,11.35004225,503.9172156,285.4249771,290.643,4.2985888,-12.875305,388.92267
23.40985101,40.4944899,1.850009392,618.2880895,11.44244295,503.9356634,285.1194723,290.5998,4.430495,-13.376603,392.43933
23.75381109,40.66795431,2.019646171,619.4684977,11.74009389,504.0976451,285.3712551,290.63937,4.4580903,-13.266405,396.6077
23.35014393,40.71474078,2.065135849,619.0997906,11.81944515,504.5668385,285.3134336,290.60556,4.585607,-13.534407,400.43845
22.90051452,39.79399567,2.351114051,621.0980393,11.04575334,504.5061176,285.6962651,290.692,4.532214,-13.254138,404.85843
23.29282384,40.27654001,2.31534557,621.971076,11.40070287,504.4203487,285.437672,290.6154,4.7373037,-14.628964,407.66473
23.54903193,40.47734297,2.092377444,623.2650716,11.4711108,504.4175916,285.0210205,290.58096,4.716492,-14.158279,412.35837
23.90158401,41.10634247,2.030285228,623.8010081,12.02742387,504.6404983,285.2945235,290.6257,4.762286,-14.015601,416.7662
23.32651221,41.11775835,2.104227184,623.5904012,11.83070091,505.1730874,285.1737894,290.64273,4.6614013,-13.845055,421.24457
23.44848066,40.48908763,2.160389509,625.040911,11.65029122,505.2592248,285.0947436,290.5844,4.848785,-14.491773,424.94876
23.43947421,40.46478718,2.326854189,626.4629786,11.67477638,505.3307185,285.4535737,290.5875,4.9308143,-15.055922,428.77902
23.59085332,40.80687607,2.1137426,627.3680102,11.71269205,505.4298573,285.2888041,290.59595,4.862458,-14.886694,433.38657
23.53384384,40.7104667,2.099400065,628.7348524,11.55455585,505.5787222,285.3791894,290.62216,5.0710263,-14.927951,437.82806
23.68752469,40.90348594,2.119166616,630.0563255,11.59972955,505.6102717,285.1628136,290.58337,5.07343,-15.505361,441.7782
23.35295177,40.29443804,2.276819853,631.3434094,11.59381381,505.6886302,285.1585819,290.59406,5.0683174,-15.474048,446.38235
23.75567004,41.2716106,2.123738893,632.0122714,11.72792282,505.8563456,285.4560532,290.5739,4.996692,-15.674073,450.8009
23.73953827,40.83096987,1.959722531,633.3158808,11.73746394,506.0030176,285.3918843,290.56378,5.137811,-16.025661,455.11404
23.92991507,41.2271932,2.093457524,634.7471284,11.77309087,506.1491515,285.4838895,290.5476,5.1723914,-16.0256,459.8255
24.07683659,41.08215646,2.399051501,635.1102313,12.02560583,506.4652059,285.4975762,290.56335,5.288996,-16.278456,464.33118
23.02880318,40.67073607,2.619900576,634.7378168,11.7217819,506.8035167,285.3141609,290.63544,5.3222647,-16.168427,469.24728
23.38890279,40.738498,2.4214056,636.5129385,11.49238705,506.5909924,285.5662082,290.63934,5.2917953,-15.989295,474.28058
23.97039533,41.17120893,1.948545168,638.3499188,11.72695672,506.5285027,285.1169928,290.48212,5.52998,-17.775858,477.39673
23.95337806,41.22144088,1.961753803,640.0740467,11.87404647,506.6766189,285.2621911,290.5034,5.4446073,-17.283634,482.84067
24.02484348,41.08570109,2.220301834,641.2402875,11.8755133,506.8244144,285.3906942,290.55054,5.339377,-16.596994,488.52853
23.834462,41.70943903,2.197605725,640.3875487,12.31511002,507.251389,285.5203213,290.53818,5.5421076,-17.673285,492.5035
23.69344383,41.22758148,2.062493213,642.5176259,11.67805387,507.3589768,285.3175661,290.4901,5.575377,-17.995993,497.28256
24.62964431,41.83162131,2.080466119,643.9487693,11.99314552,507.5203385,285.4670621,290.52887,5.566459,-17.839045,502.59232
23.8970268,41.34356381,2.529090309,643.8588387,11.98855224,507.8671294,285.6159961,290.66373,5.652916,-17.076378,508.5593
23.82653476,41.59540512,2.512312238,643.3688199,12.07103724,508.0891391,285.4826002,290.65402,5.5449533,-17.299423,513.5926
23.74293178,41.26626475,2.40504739,644.6042251,11.93274357,508.195898,285.2736297,290.6041,5.840928,-17.777784,518.42316
24.09677329,41.40788416,2.16590791,646.4461793,11.79537649,508.2099064,285.431589,290.5041,5.744176,-18.416052,523.1469
24.29017586,41.61616127,2.019447965,649.1664183,11.57441143,508.1292017,285.6005242,290.46945,5.741739,-18.799892,528.17865
24.53562268,42.12767109,2.031658847,650.2892626,11.93307453,508.2447798,285.2409006,290.46622,5.768952,-18.584862,533.8635
24.55305754,42.01715219,1.833471736,651.4589658,11.80593947,508.4766549,285.176897,290.49948,5.7673006,-18.263004,539.70984
24.23142457,41.5954892,2.050179954,652.9632341,12.15982251,508.5802856,285.3604445,290.59317,5.8273664,-17.928871,545.6237
24.25006667,41.80274928,2.189755862,654.1996321,12.03781236,508.7857035,285.2902257,290.5296,5.848093,-18.931383,550.2567
24.67402473,41.57916699,2.124773498,656.4525459,11.94394864,508.82284,285.2775638,290.58368,5.8522506,-18.882128,555.99786
24.69295643,42.24537837,2.246498989,656.3570506,12.45303511,509.2628678,285.3045406,290.58636,5.734973,-18.60727,562.0215
24.31751987,42.20605348,1.968230916,657.5284192,11.97388998,509.6173605,285.3916529,290.48578,5.982652,-19.88735,566.5477
24.77691214,41.78345753,1.983402544,660.6895127,11.61606085,509.5414887,285.4007113,290.48892,6.002483,-19.98625,572.3132
24.49599852,41.9393786,2.406032503,661.6821375,12.17921342,509.6747712,285.5780435,290.5525,5.9591517,-19.501915,578.7205
24.34905155,42.05419697,2.377580165,662.1428111,11.85445033,509.9915952,285.5995654,290.62103,5.9111657,-19.19449,585.01013
24.86662825,42.36742293,1.988137608,663.9238581,11.9552806,509.9836045,285.2821922,290.61047,6.065194,-19.564007,590.6827
24.9150833,42.06839476,2.241299517,665.8777424,12.09334826,510.1058894,285.5823083,290.58807,6.0455465,-19.770315,596.57886
24.78325346,42.59506163,2.187735884,665.6439066,12.40458415,510.5743776,285.540091,290.6461,5.971433,-19.631367,602.8813
24.14849552,41.75848856,2.102177734,667.7715873,11.80069581,510.6392812,285.4196214,290.539,6.247727,-20.191109,608.5467
24.97344841,42.22881068,2.052319167,670.0473339,12.06308958,510.6082169,285.469211,290.55023,6.3080735,-20.82492,614.20026
24.8635272,42.99286711,1.970591517,670.6199373,12.2866442,511.0599094,285.5966892,290.6172,6.1469703,-19.98986,621.38556
24.90822544,42.48838453,2.121120572,672.4788356,11.99835432,511.1807555,285.6654534,290.6541,6.1148715,-20.078903,627.71027
24.75310624,42.13035013,2.451570573,673.7752576,11.94356864,511.274337,285.7356722,290.64386,6.471111,-20.871614,633.39545
24.89900939,42.8857357,2.417575705,672.9989671,12.57716745,511.6956266,285.5619104,290.66034,6.201923,-20.17476,640.63495
24.57360248,43.01056189,2.117500232,674.0459591,12.14487347,512.0256291,285.5316938,290.63297,6.264278,-20.355522,647.0623
25.18594116,42.50090954,2.08072363,677.0792947,11.93983505,511.9401074,285.6703463,290.66415,6.250941,-20.35711,653.73486
25.3113523,42.90578813,2.07879571,679.2281342,12.08235837,512.010157,285.5773162,290.6567,6.292963,-20.38726,660.4456
24.98916697,42.99704748,2.091394538,680.3917794,12.31540052,512.2101362,285.5022046,290.62485,6.468775,-20.637974,667.0033
25.19997559,43.09466485,2.131226044,681.0042006,12.3957658,512.5679199,285.536223,290.65735,6.2149324,-19.762033,674.7556
24.991116,42.99384674,2.09253006,682.3900358,12.21991349,512.7663527,285.4762196,290.60052,6.3301287,-21.40742,680.0554
25.20249984,42.6415751,2.156870365,684.7768316,12.11368137,512.8477292,285.4057363,290.55368,6.5732546,-22.003277,686.4742
25.33131975,43.34140184,2.195999385,685.3444217,12.6237266,513.125284,285.6094503,290.57706,6.4904046,-21.568756,693.99347
25.11881671,42.74863208,2.208530306,686.7267707,12.40306778,513.4240099,285.5030641,290.58154,6.47516,-21.935703,700.78217
24.96674978,43.12267169,1.993577072,689.202087,11.79347927,513.4961939,285.8416617,290.60364,6.53525,-22.052132,707.8929
25.91303121,42.74396269,2.103654576,692.3374564,12.17136364,513.3021568,285.3468901,290.63293,6.610859,-21.670057,715.5744
25.28431045,44.3933952,2.282501618,690.2090686,13.25379117,514.098268,285.737193,290.7005,6.318171,-20.79434,723.8226
24.85209958,43.25171112,2.236485628,692.288777,11.96029554,514.2670515,285.7720049,290.63547,6.492201,-22.009727,730.0534
25.67507995,43.29470507,2.02257467,694.8412079,12.29064998,514.1908591,285.4825671,290.56824,6.7201223,-23.089903,736.49384
25.36942984,43.41081146,2.015120664,696.1158289,12.50155254,514.5232262,285.6293522,290.57947,6.66639,-21.976797,745.20276
25.77043281,43.59456598,2.279710775,696.8260459,12.67954993,514.8695455,285.8077424,290.6696,6.5159616,-21.76332,753.0881
24.90354995,43.314518,2.220925661,697.1006876,12.47348914,515.1925059,285.6283604,290.61893,6.7861567,-22.491915,760.108
25.40148914,43.40146858,2.136103531,699.3242843,12.45237468,515.3241213,285.7649632,290.59012,6.751116,-23.013437,767.4125
25.15807953,42.80952578,2.319610277,700.8000258,12.588548,515.4744502,285.4792611,290.62146,6.8564086,-23.219604,775.11053
25.77666794,44.028716,2.391724876,701.2226669,12.93140375,515.7326032,285.6599325,290.57794,6.562229,-23.361444,782.95197
25.4166203,43.85097574,2.31807981,702.017208,12.55573476,516.0773405,285.6249222,290.58475,6.723021,-23.066961,791.30963
25.24305082,43.3398052,2.163340313,703.8867033,12.27474781,516.1584416,285.4851788,290.61752,6.6963735,-22.904427,799.6159
25.84491404,43.76362645,2.461719055,704.1296441,13.09410717,516.3764835,285.5667702,290.62262,6.729164,-22.975014,807.7705
25.00796211,43.68204051,2.620492513,703.8135568,12.75033186,516.9182483,285.5980116,290.61658,6.753966,-23.271763,815.7812
25.11799172,43.09117545,2.369254166,706.0475231,12.26524351,516.8665136,285.4785999,290.59927,6.8712864,-23.64011,823.8034
25.93208169,44.19078793,2.33086821,706.4800985,12.93744819,517.0924183,285.6752722,290.58075,6.830599,-23.76628,832.1517
24.93927126,43.22889905,2.090830309,708.1338559,12.34288107,517.2774808,285.348543,290.6253,6.943168,-23.066807,841.41034
26.22905889,44.201403,2.252768136,709.1857334,13.03549378,517.3961726,285.5840935,290.63297,6.700371,-22.697489,850.42444
25.34414987,44.17110986,2.29310834,709.4083651,12.8783316,517.8339581,285.5857134,290.5462,6.901926,-23.983612,857.8695
25.54289135,43.7313025,2.151993162,711.3040876,12.39484112,518.0455512,285.4920883,290.57172,7.055142,-24.65735,866.01434
25.95174858,44.02588348,2.238771969,712.4429106,12.90190461,518.1963481,285.4921214,290.64,6.980752,-23.255995,876.3223
25.68704003,44.48095478,2.181630628,713.5951792,12.66712999,518.4737994,285.7318373,290.6159,7.0381866,-24.621056,883.9531
25.72101513,44.13207971,2.267199047,715.6170004,12.31188155,518.5710705,285.7730958,290.62906,7.128772,-24.20815,893.4517
25.75253502,43.94855633,2.265930773,716.4782074,12.66360534,518.7348871,285.5117258,290.66302,7.14292,-24.277191,902.5593
25.72924013,44.06609114,2.40552263,717.656447,12.68184774,518.9097617,285.7336887,290.67575,6.913138,-24.020855,912.084
26.01915809,45.15244092,2.332717269,717.3313133,13.04692788,519.2910058,285.7049267,290.67413,6.8675513,-23.546066,921.91986
25.74869782,44.61266156,1.923217987,719.9068698,12.34974933,519.3926149,285.5398265,290.53503,7.230696,-25.69715,929.2234
26.37087484,44.46045719,1.95094099,723.9637389,12.34321811,519.2132419,285.6578827,290.54584,7.2726097,-25.730532,938.73926
26.62811499,44.85166084,2.117836862,724.3194198,13.22128532,519.5559951,285.5111968,290.56537,7.0268507,-24.269327,949.84515
26.11838198,45.38710529,2.05935197,724.2858851,13.18039148,520.0783137,285.5383719,290.57327,7.1514654,-25.292763,958.56287
25.69016847,44.36375248,1.934168156,726.4675692,12.59935355,520.3757919,285.572225,290.5912,7.2099457,-25.470453,968.22375
