npp,rh,fFire,cVeg,cLitter,cSoil,tas,tos,fgco2,dpco2,spco2
40.52731003,38.5824957,2.144607597,578.7489262,10.23062651,473.3824698,286.2848932,291.2051,0.38616753,2.5113308,295.52078
41.34670998,38.45638691,1.911653784,579.8188498,9.912856292,473.1956066,285.7474746,291.16504,0.5114254,1.5314271,297.44296
41.21754667,38.02732867,1.843860173,581.5577091,9.987883971,472.9116708,285.7103816,291.18768,0.81469274,0.52544427,299.40805
39.65357136,38.29951697,2.121758509,581.3456278,10.66795664,472.9966003,286.0911964,291.2292,1.1591625,-1.17285,300.7017
40.36034994,39.2391369,2.014228241,579.490801,10.61494266,473.429503,285.8306197,291.21976,1.3111343,-1.5348952,303.34818
41.85630095,37.82605514,1.835920906,581.364095,10.02217841,473.2143309,285.5606211,291.1735,1.5265682,-2.6579545,305.28336
40.63798532,38.32076651,2.072533344,582.4096087,10.29748433,473.1268774,285.9155832,291.2123,1.5162745,-2.719029,308.31128
40.60363536,38.45223317,2.116157121,582.4461512,10.25973749,473.2290169,286.0491775,291.30182,1.8092018,-3.5078022,310.61667
40.47723681,38.74739136,2.155496894,581.7455714,10.34669157,473.3522777,286.1579109,291.2967,1.6329061,-3.4255173,313.86203
41.78278363,38.87335574,1.886726889,582.4967521,10.25466958,473.2858622,285.9992573,291.27527,1.857552,-3.885979,316.57474
41.21419093,38.36923076,2.12834642,583.8069986,10.22593415,473.1787977,286.2549081,291.301,2.0431345,-4.9855995,318.68344
41.76666699,38.85265025,1.97405762,584.7180358,10.08904093,473.0715395,286.1467036,291.36252,2.0925324,-4.6950617,322.20316
41.12377801,38.94522185,1.962155503,585.089354,10.5031796,473.0354115,286.0464666,291.3268,2.2506595,-5.8000584,324.3273
40.854937,39.21624682,2.105871462,584.5440295,10.72424785,473.3069491,286.0445161,291.29288,2.206131,-5.9019017,327.53967
41.05904279,38.48505013,2.319988171,583.8280999,10.59048922,473.6064251,286.2439322,291.32013,2.4729416,-6.6887493,330.09366
42.11588176,39.00626921,2.100058507,584.3744589,10.34120959,473.5632889,286.108156,291.353,2.4810858,-6.7979054,333.40585
