config,phi,T2x,THs,THd,th,eheat,aOHC,Lthx,lgla0,Ggla1,Ggla3,ggla,lgis0,Lgis1,Lgis3,Lais_smb,lais0,aais,k_toc,vgx,ggx,To,bdic,gdic,npp0,vfire,vharv,vmort,vstab,vrh1,vrh23,apass,bnpp,anpp,gnpp,bfire,gfire,brh,grh,ka,ga,k_tth,Cfr0,CO2pi,Lgla,Lais,tgla,tgis,tais,adic,aoc_1,aoc_2,aoc_3,aoc_4,aoc_5,toc_1,toc_2,toc_3,toc_4,toc_5,vrh3,aLST,grt1,grt2,krt,amin,vthaw,vfroz,ath_1,ath_2,ath_3,tth_1,tth_2,tth_3,aCO2,k_pH,T2x0
,5.286075,3.3655107,8.214327,123.79564,0.6723598,1.4085364,0.91083986,1.8518852,0.40008458,0.34187806,0.022194233,0.106178425,0.35064086,189.35081,5.7654696,0.39621013,0.06776314,0.0035168538,0.90859866,0.19911401,0.018614013,17.958075,0.8950193,0.037726775,46.478104,0.005654582,0.002733885,0.106344454,0.29460308,0.2662054,0.0238079,0.6310217,1.0780661,0.35719046,-0.004532888,-0.057506636,0.04396707,1.005511,0.041650083,2.42338,0.12764399,0.9986379,537.5526,278.82336,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
